"HGNC_Symbol","Cluster"
"AOX2P",1
"AC137630.1",1
"AC137630.3",1
"AC137630.2",1
"AC137630.5",1
"AC137630.4",1
"GNRH2",3
"GNRH1",3
"AC068774.1",1
"AC048334.1",1
"AC021594.2",1
"PAK1IP1",3
"CUX2P1",1
"AC021594.1",1
"RN7SL69P",1
"AL589842.1",2
"NUDCD3",3
"BOLL",3
"NUDCD2",3
"NUDCD1",2
"GNRHR",3
"FRY-AS1",1
"SLC32A1",3
"GBX2-AS1",1
"KIF7",3
"KIF6",3
"DYNLRB2-AS1",1
"SLC25A25-AS1",1
"KIF9",1
"DEPDC7",3
"AC093459.1",1
"TBL1YP1",1
"DEPDC1",3
"EEF1E1",3
"DEPDC5",2
"DEPDC4",3
"CERS3-AS1",1
"SELENOWP1",1
"DIS3L2P1",1
"SLED1",1
"ARNTL2",3
"RN7SL67P",1
"CYP17A1",3
"OS9",3
"AC104521.1",1
"ISCA1P6",1
"PGGT1B",1
"ISCA1P4",1
"ISCA1P3",1
"ISCA1P2",2
"AL513314.2",1
"ISCA1P1",1
"AC069029.1",1
"AL513314.1",1
"PDXP-DT",2
"OSM",3
"PICART1",1
"AC007533.1",1
"RN7SL68P",1
"BOP1",3
"FP700111.1",1
"SMAD1-AS2",1
"TCEA3",3
"SMAD1-AS1",1
"TCEA2",3
"TCEA1",3
"TCAP",3
"FP700111.3",1
"FP700111.2",1
"OTC",3
"AL133335.2",1
"AL451165.2",1
"AL133335.1",1
"AL451165.1",1
"OTP",3
"NR3C1",3
"AC110926.1",1
"NR3C2",3
"EEF1B2",3
"RPP38-DT",1
"BORA",1
"EEF1A1",3
"EEF1A2",3
"AP000820.2",1
"AC004882.3",1
"AP000820.1",1
"ODF3B",3
"AC004882.2",1
"AC147876.1",1
"AC004882.1",1
"TCF7",3
"RN7SL339P",1
"LINC01808",1
"LINC01807",1
"ODF2L",3
"LINC01809",1
"LINC01804",2
"AC104031.1",1
"LINC01803",1
"LINC01806",1
"LINC01805",1
"LINC01800",1
"LINC01802",1
"LINC01801",1
"AC011997.2",1
"AC011997.1",1
"KRTAP12-1",1
"KRTAP12-3",1
"KRTAP12-2",3
"AL365255.1",1
"AC099654.12",1
"KRTAP12-4",3
"AC104667.1",1
"AL355497.1",2
"AC011611.3",1
"AC011611.2",1
"AC104667.2",1
"AC011611.5",1
"AL355497.3",2
"AC099654.11",1
"AC099654.10",1
"AC011611.4",1
"AL355497.2",2
"RN7SL338P",1
"AC011611.1",1
"AL136320.1",1
"AC011611.6",1
"TCF4",3
"AMOTL2",3
"TCF3",3
"AMOTL1",3
"GALK2",3
"GALK1",3
"RAD17P2",1
"RAD17P1",1
"BLOC1S2P1",2
"TCHH",3
"PKP4P1",1
"RN7SL337P",1
"OXT",3
"AC103681.2",1
"AC103681.1",1
"AL354919.2",1
"AL354919.1",1
"TCHP",3
"GDAP1L1",3
"RNU6-428P",1
"UST-AS2",2
"UST-AS1",1
"AL627308.2",1
"AL627308.1",1
"AC008759.2",1
"AC008759.1",1
"RN7SL336P",1
"AC097522.2",1
"AC097522.1",1
"AC008759.3",1
"AL357312.1",2
"CHI3L2",3
"CHI3L1",3
"AL627308.3",1
"ZNF75BP",1
"SLC4A1APP2",1
"SLC4A1APP1",2
"RN7SL335P",1
"AL135878.1",1
"NECAP1P1",1
"AC073320.1",2
"KCTD21-AS1",1
"RABEPKP1",1
"NECAP1P2",1
"GALNS",3
"TCIM",3
"RNU6-429P",1
"RN7SL334P",1
"OR51C4P",1
"LINC01750",1
"RN7SL357P",1
"AC114786.2",1
"AC114786.1",1
"LINC01749",1
"LINC01748",1
"RASSF8-AS1",1
"LINC01745",1
"RNU6-448P",1
"LINC01744",1
"LINC01747",1
"AC096589.2",1
"AC098592.2",1
"AC098592.1",1
"LINC01746",1
"AC096589.1",1
"LINC01741",1
"LINC01740",1
"AC114786.4",1
"LINC01743",1
"AC114786.3",1
"LINC01742",1
"AC107934.2",2
"ABHD14A-ACY1",1
"AL136225.1",1
"KIRREL1-IT1",1
"ATG10",1
"AC135068.11",1
"AC135068.10",1
"AC135068.12",1
"ATG14",1
"GABRG3",3
"ATG13",3
"ATG12",3
"AC107934.1",2
"GABRG2",3
"GABRG1",3
"LINC01738",1
"LINC01737",1
"RN7SL356P",1
"LINC01739",1
"RNU6-447P",1
"LINC01734",1
"LINC01733",1
"LINC01736",1
"LINC01735",1
"LINC01730",1
"TCL6",1
"LINC01732",1
"LINC01731",1
"AL118523.1",1
"MIR8485",1
"LINC01770",1
"LINC01772",1
"LINC01771",1
"PRKRIP1",3
"RBM12B-DT",2
"AC022432.1",1
"LINC01767",1
"LINC01766",1
"AC007285.1",1
"AC016065.2",1
"LINC01768",1
"LINC01763",1
"LINC01762",1
"LINC01765",1
"LINC01764",1
"LINC01761",1
"LINC01760",1
"AC016065.1",1
"AC015726.3",1
"AC015726.2",1
"NR1D2",1
"AC015726.1",1
"NR1D1",1
"AC114546.2",1
"AC114546.1",1
"GNPTG",3
"AC114546.4",1
"AC114546.3",1
"TCN2",3
"RN7SL354P",1
"TCN1",3
"PAH",3
"RNU6-449P",1
"AC006946.2",1
"LINC01756",1
"ATG2A",1
"AC002090.1",1
"LINC01755",1
"AC006946.1",1
"LINC01758",1
"LINC01757",1
"FARSA",3
"LINC01752",1
"PAM",3
"LINC01751",1
"LINC01754",1
"LINC01753",1
"ATG2B",1
"AC006946.3",2
"FARSB",1
"GABRB3",3
"GABRB2",3
"GABRB1",3
"FARS2",1
"LINC01709",1
"LINC01708",1
"AC092335.1",1
"RN7SL353P",1
"LINC01705",1
"LINC01704",1
"LINC01707",1
"AL354761.1",1
"LINC01706",1
"LINC01701",1
"PBK",3
"LINC01700",1
"LINC01703",1
"LINC01702",1
"RNU6-444P",1
"AC002486.2",1
"AC002486.1",1
"SGMS1-AS1",1
"AL591519.1",1
"U52111.1",2
"HADHB",3
"HADHA",3
"COL2A1",3
"RN7SL352P",1
"TCP1",3
"AC044810.3",1
"AC044810.2",1
"AC044810.1",1
"AP004290.1",2
"NR1I3",3
"AL365496.1",1
"NR1I2",3
"AC011266.1",1
"AL451164.3",1
"AC010533.1",1
"AL451164.2",1
"AL451164.1",1
"PDC",3
"RN7SL351P",1
"PDF",1
"LINC01727",1
"LINC01726",1
"LINC01729",1
"LINC01728",1
"LINC01723",1
"LINC01722",1
"LINC01725",1
"RNU6-446P",1
"LINC01724",1
"LINC01721",1
"LINC01720",1
"GABRA2",3
"FARP2",3
"GABRA1",3
"FARP1",3
"GABRA6",3
"GABRA5",3
"GABRA4",3
"NR1H2",3
"GABRA3",3
"NR1H4",3
"NR1H3",1
"LINC01719",1
"RN7SL350P",2
"LINC01716",1
"LINC01718",1
"LINC01717",1
"LINC01712",1
"LINC01711",1
"LINC01714",1
"RNU6-445P",1
"LINC01713",1
"LINC01710",1
"PF4",3
"NUDCP1",1
"AL731769.1",1
"RNU6-440P",1
"AL731769.2",1
"RN7SL65P",1
"NUDCP2",1
"AL358777.3",1
"GPAT2P2",1
"RN7SL66P",2
"AL445437.1",1
"PGD",3
"MIR100HG",1
"PGC",3
"PGF",3
"GPAT2P1",1
"AC108667.2",1
"CLEC4OP",2
"AC108667.1",1
"PGP",1
"PGR",2
"TCTA",3
"AL391335.1",1
"Z99916.3",2
"AL137783.1",1
"Z99916.2",2
"KRBOX1-AS1",1
"DPYD-IT1",1
"RN7SL63P",1
"PHB",3
"Z99916.1",2
"ZNF767P",1
"RN7SL62P",1
"PI3",3
"RNU6-442P",2
"AC007535.1",1
"AC084048.1",1
"RUVBL1-AS1",1
"PIP",3
"PIR",3
"AL035691.1",1
"RSL24D1",2
"RNU6-441P",1
"AC092825.1",1
"LINC01792",1
"LINC01791",1
"LINC01794",1
"THEMIS3P",1
"LINC01793",1
"LINC01790",1
"TCIRG1",3
"AC005865.1",1
"RN7SL60P",1
"NPIPA3",1
"LINC01789",1
"LINC01788",1
"AC005865.2",1
"NPIPA2",1
"NPIPA1",1
"HMGCS2",3
"NPIPA7",1
"LINC01785",1
"TOP3BP1",2
"LINC01784",1
"LINC01787",1
"NPIPA5",1
"LINC01786",1
"LINC01781",1
"LINC01780",1
"LINC01783",1
"LINC01782",1
"HMGCS1",3
"AC023906.5",1
"AC023906.4",1
"AC023906.3",1
"BPGM",3
"AC023906.2",1
"AC023906.1",1
"PKM",3
"AL109741.2",1
"MIR101-2",1
"AL109741.1",1
"NOS1AP",3
"SUPT16HP1",1
"MIR101-1",1
"LINC01778",1
"LINC01777",1
"LINC01779",1
"LINC01774",1
"LINC01776",1
"LINC01775",1
"AC084871.3",1
"AC084871.2",1
"NPIPB9",1
"AC084871.1",1
"PLG",3
"BPHL",3
"PLN",1
"NPIPA9",1
"NPIPA8",1
"AC004057.1",1
"AL645465.1",1
"PPP1R14B-AS1",1
"AC023510.2",1
"PML",3
"AC023510.1",1
"GYG2P1",2
"NPIPB4",1
"LINC01799",1
"NPIPB3",1
"NPIPB2",1
"AL445187.1",1
"LINC01796",1
"NPIPB8",1
"LINC01795",1
"NPIPB7",1
"NPIPB6",1
"LINC01798",1
"LINC01797",1
"NPIPB5",1
"AC099670.2",1
"AC099670.1",1
"AL445531.1",1
"AC099670.3",1
"LSM1P2",1
"LSM1P1",2
"AC062028.1",2
"PNN",3
"PNP",3
"AL603824.1",1
"AC244255.1",1
"AC063977.3",1
"AC063977.2",1
"AC063977.1",1
"AC023511.3",1
"AC063977.6",1
"AC023511.2",1
"AC023511.1",1
"AC063977.5",1
"AC063977.4",1
"GYG1P3",1
"GYG1P2",1
"GYG1P1",2
"AL357793.2",1
"POR",3
"AL357793.1",1
"OXCT2P1",1
"FP565260.1",1
"FP565260.3",1
"FP565260.2",1
"FP565260.5",1
"AL353684.1",1
"FP565260.4",1
"SUCLG2",3
"SUCLG1",3
"FP565260.6",1
"PPL",3
"AC068775.1",1
"PPY",3
"AC244505.3",1
"AC244505.2",1
"AC244505.1",1
"AC021355.1",1
"AC109495.1",1
"AC244505.6",1
"LIN28AP2",1
"AC008268.1",1
"AC244505.5",1
"AC244505.4",1
"LIN28AP1",1
"AC244015.1",1
"PRL",3
"SPPL3",3
"AC244015.2",1
"AL035701.1",1
"RN7SL57P",1
"CU633906.2",1
"GABRR3",3
"GABRR2",3
"CU633906.1",1
"GABRR1",3
"XPO1",3
"XPO4",1
"XPO6",3
"PRY",1
"XPO5",3
"PRX",3
"PSD",1
"AL359854.1",2
"NUP153-AS1",1
"RN7SL58P",1
"CU633906.5",1
"CU633906.4",1
"CU633906.3",1
"AC127381.1",1
"AC127381.2",1
"AC092824.1",1
"C1QB",3
"AC244517.12",1
"C1QA",3
"PTH",3
"AC244517.11",1
"AC244517.10",1
"NHP2P1",1
"AC006457.1",2
"RN7SL55P",1
"PTN",3
"NHP2P2",1
"AC140481.3",1
"AL589843.1",1
"AC140481.2",1
"AC140481.1",1
"PTS",3
"AC118757.1",1
"MIR200CHG",1
"AL589843.2",1
"ZMYM4-AS1",1
"AC105254.2",1
"AC105254.1",1
"SLC31A2",2
"SLC31A1",3
"XPO7",3
"XPOT",3
"AC127537.1",1
"AC005625.1",1
"C1QC",3
"RIPOR3",3
"RIPOR2",2
"RIPOR1",3
"HDAC4-AS1",1
"PVR",3
"AC018362.3",1
"AC018362.2",1
"AC018362.1",1
"AC073225.1",1
"C1RL",3
"HTR5A-AS1",2
"AC068286.1",2
"AL365256.1",2
"AC068286.2",2
"RNU11-2P",1
"AC114296.1",1
"AC011120.1",1
"XPR1",1
"ZNF619P1",1
"PXK",2
"PXN",3
"RNU11-3P",1
"NDUFA5P12",2
"NDUFA5P11",1
"NDUFA5P10",1
"AC011516.1",2
"BPTF",3
"AL627309.1",1
"SREK1IP1",1
"RNU11-4P",2
"AC097521.1",1
"AC112249.1",1
"PYY",3
"AL627309.7",1
"AL627309.6",1
"AL627309.3",1
"AL627309.2",1
"AL627309.5",1
"AL627309.4",1
"PZP",3
"NR2E1",3
"NR2E3",3
"AC036176.3",1
"RNU11-5P",1
"MIR6511A1",1
"AC036176.2",1
"AC036176.1",1
"MIR6511A3",1
"MIR6511A2",1
"AC087280.2",1
"AC087280.1",1
"MIR6511A4",1
"KRTAP11-1",3
"AC025211.1",1
"NPIPP1",1
"AC015727.1",1
"RNU11-6P",2
"AC139099.2",1
"AC139099.1",1
"RNU6-439P",1
"ATF6B",3
"AC139099.3",1
"NR2C2",3
"RTEL1P1",1
"AC117435.1",1
"NR2C1",1
"MCRIP2",3
"MCRIP1",1
"BPY2",1
"AC008758.1",1
"AC008758.3",1
"RN7SL346P",1
"AC008758.2",1
"AC008758.5",1
"AC008758.4",1
"AC008758.6",1
"AC026185.1",1
"AC090919.1",2
"MIR6511B2",1
"MIR6511B1",1
"AL450336.1",1
"AL034374.1",2
"RN7SL369P",1
"AL138767.2",1
"AL138767.1",1
"AL138767.3",1
"OR1F12",1
"RABGEF1",3
"TDO2",3
"RN7SL368P",2
"AC078899.5",2
"AC114401.1",2
"RUFY1",3
"AC078899.2",2
"AC078899.1",2
"AC078899.4",2
"AC078899.3",2
"RUFY4",3
"RUFY3",3
"ARSDP1",1
"RN7SL93P",2
"RUFY2",1
"AC002091.1",1
"AC002091.2",1
"TTYH3",3
"TTYH2",3
"AC026770.1",1
"FO680682.1",2
"TTYH1",3
"CLCNKB",3
"AGAP2",3
"AGAP1",1
"CLCNKA",3
"AGAP4",1
"AGAP3",3
"SLC1A2-AS1",1
"HESX1",3
"PUSL1",3
"AC002487.1",2
"HAGLR",1
"AC002101.1",1
"AC009095.1",1
"AC008850.1",1
"ABTB2",1
"RN7SL91P",1
"ABTB1",3
"TDP2",3
"RN7SL366P",1
"TDP1",1
"AL118522.1",1
"AC022431.1",1
"WFIKKN1",3
"ODF3L2",3
"WFIKKN2",3
"TDRP",3
"ODF3L1",3
"RCSD1",3
"FASTK",3
"AC011363.1",1
"AP001793.1",1
"RNU6-456P",1
"IGHV4OR15-8",1
"MYT1L-AS1",1
"LEFTY1",3
"AC006213.7",2
"AC006213.6",2
"AC006213.5",2
"AC100802.1",1
"AC006213.4",2
"AC006213.3",2
"AL590677.1",1
"AC006213.2",2
"AC006213.1",2
"AC005379.1",1
"MZT2B",3
"MZT2A",3
"RN7SL364P",1
"GMCL1P2",1
"IER3-AS1",1
"RNU6-455P",1
"AL354916.1",1
"AC078993.1",1
"BTAF1",1
"RN7SL363P",1
"AC008610.1",1
"RNU6-458P",2
"CLPTM1",3
"AC096540.1",1
"LEFTY2",3
"OR1F2P",1
"AP001803.1",1
"AL627390.1",2
"PLXDC2",3
"PLXDC1",3
"ANK3-DT",1
"SPSB3",1
"SPSB2",1
"RN7SL362P",1
"SPSB1",3
"AL136228.1",1
"RNU6-457P",1
"ZNRF3-AS1",2
"SPSB4",3
"AGBL5-IT1",2
"AL513317.1",1
"WARS2-IT1",1
"AC009835.1",1
"RN7SL361P",1
"SCMH1",3
"TRAV14DV4",1
"RNU6-452P",1
"TMEM132E-DT",1
"RNU6-451P",1
"AC022087.1",1
"RPL36AP6",1
"TRABD2B",1
"TRABD2A",3
"AC009237.17",1
"AC009237.16",1
"AC009237.13",1
"AC009237.12",1
"AC009237.15",1
"AC009237.14",1
"CYP19A1",3
"AL354760.1",1
"AP001317.1",1
"AC009237.11",1
"AC009237.10",1
"RNU6-454P",1
"AC023905.1",1
"QKI",3
"AL445438.1",1
"MIR8071-2",1
"MIR8071-1",1
"AC011029.1",2
"RNU6-453P",1
"FASLG",3
"RN7SL97P",1
"AC093162.1",1
"RN7SL98P",2
"AC113189.12",1
"RDH10-AS1",2
"RNU6-450P",1
"ANO1-AS1",1
"AC006453.4",1
"NOVA1-DT",1
"AC006453.1",1
"AC006453.3",1
"AC006453.2",1
"GANAB",3
"ATF1P1",1
"AC005962.2",1
"AC005962.1",1
"FARP1-AS1",1
"RN7SL96P",1
"AL591516.1",1
"AC092574.2",1
"AC092574.1",1
"AC078909.2",1
"AC078909.1",1
"AL031733.2",1
"PNPLA4P1",1
"AL031733.1",1
"AC120042.2",2
"AC120042.1",2
"Z84723.1",1
"AL137786.2",1
"AL137786.1",1
"KEAP1",3
"DNMT3AP1",1
"AL137786.3",1
"MYCBP2-AS1",1
"TET2-AS1",1
"SCN1B",3
"SCN1A",3
"MYCBP2-AS2",1
"MRGPRG-AS1",1
"DIAPH3-AS1",1
"DIAPH3-AS2",1
"AC008267.4",2
"AC008267.3",2
"AC008267.2",2
"AC008267.1",2
"AC008267.7",2
"AC008267.6",2
"AC008267.5",2
"CFTR-AS1",2
"AC005722.1",1
"AC005722.3",1
"AC005722.2",1
"AC005722.4",1
"SYMPK",3
"AP005273.2",1
"AP005273.1",1
"SCN3B",3
"SCN3A",3
"AC017048.3",1
"AC017048.2",1
"AC017048.1",1
"AL359951.1",1
"SCN2A",3
"SCN2B",3
"SNORA15B-1",2
"TECR",3
"HDAC1P2",1
"HDAC1P1",1
"N4BP2L1",3
"MIR3130-2",1
"N4BP2L2",2
"MIR3130-1",1
"SCML2",3
"SCML1",1
"SCML4",3
"AC008121.3",1
"AC008121.2",1
"AC008121.1",1
"TERF1P1",1
"TERF1P3",1
"TERF1P2",1
"AC073072.1",1
"SUPT3H",1
"NR5A1",3
"NR5A2",3
"AL035690.1",2
"AC012441.2",1
"AC012441.1",1
"ZNF780B",1
"ZNF780A",1
"SNORA15B-2",2
"TERF1P5",1
"TERF1P4",2
"TERF1P7",2
"PHOX2B-AS1",1
"TERF1P6",1
"AL731768.1",2
"AC083801.2",1
"AC083801.1",1
"AL359711.2",1
"AL359711.1",2
"CLLU1-AS1",1
"TEFM",1
"YTHDF2P1",1
"TMEM30A-DT",1
"AL391477.1",1
"DCLRE1B",1
"DCLRE1A",1
"DCLRE1C",1
"AL590438.1",1
"AC026436.1",1
"AC117532.1",1
"FRRS1L",3
"AC068189.2",2
"AC068189.1",2
"SCN9A",2
"AL606462.1",1
"SLC30A7",1
"SLC30A6",1
"SLC30A9",3
"SLC30A8",3
"SLC30A3",3
"SLC30A2",3
"SLC30A5",3
"ATG9B",3
"SLC30A4",1
"ATG9A",3
"LMTK3",3
"LMTK2",1
"SLC30A1",1
"ATAD3B",3
"ATAD3A",3
"SUPT7L",3
"ATAD3C",3
"SCN8A",3
"AC011853.1",2
"SUPT6H",3
"CBR1-AS1",1
"AC011853.2",2
"SPTA1",3
"NIBAN1",3
"NIBAN3",3
"NIBAN2",3
"TPTEP2",2
"INHBB",3
"TPTEP1",2
"INHBA",3
"SUPT5H",3
"INHBC",3
"INHBE",3
"COL5A1",3
"UPK3BL3P",1
"COL5A3",3
"COL5A2",3
"GTF2IRD2P1",2
"SEPTIN12",3
"AC008517.1",1
"SEPTIN14",3
"SEPTIN11",3
"C1orf167-AS1",1
"SEPTIN10",3
"AC005232.1",1
"SCN5A",3
"AL121761.1",1
"DDIT4-AS1",1
"ATG4C",1
"AC004884.1",2
"ATG4B",2
"ATG4A",1
"SCN4A",3
"AC004884.2",2
"SCN4B",3
"ATG4D",3
"AL121917.2",1
"AL121917.1",1
"BCL2A1",3
"AL033543.1",2
"RN7SL359P",1
"WASF1P1",1
"ATAD2B",2
"SCN7A",2
"STK4-DT",1
"AL451069.1",1
"PDAP1",3
"AL451069.3",1
"AL451069.2",1
"AC090666.1",1
"TEN1",1
"AL136322.1",1
"AP001554.1",1
"AL445928.2",1
"AL353681.1",1
"AL445928.1",1
"CLUAP1",1
"RAN",3
"RB1",3
"LINC01990",1
"LINC01992",1
"GABPB2",1
"LINC01991",1
"AC026771.1",1
"RAX",3
"RPS4XP8",1
"GABPAP",2
"GABPB1",1
"RPS4XP7",1
"RPS4XP9",1
"CFAP58-DT",1
"CHODL-AS1",1
"TEPP",3
"SPCS2P4",1
"SPCS2P3",1
"SPCS2P2",1
"LINC01987",1
"LINC01986",1
"SPCS2P1",1
"LINC01989",1
"LINC01988",1
"LINC01983",1
"LINC01982",1
"LINC01985",1
"LINC01981",1
"AC009094.1",1
"LINC01980",1
"RPS4XP4",1
"RPS4XP3",1
"RPS4XP6",1
"RPS4XP5",1
"TEP1",1
"LINC01979",1
"RPS4XP2",1
"RN7SL81P",2
"RPS4XP1",1
"CLPSL1",3
"LINC01976",1
"LINC01975",1
"LINC01978",1
"CLPSL2",3
"LINC01977",1
"LINC01972",1
"LINC01971",1
"LINC01974",1
"LINC01973",1
"RD3",3
"C4orf51",1
"C4orf50",1
"TERC",1
"RN7SL379P",2
"TERT",3
"GALR3",3
"GALR2",3
"GALR1",3
"GATD3B",1
"C4orf54",1
"BRAP",1
"AC114402.2",1
"CT47A12",1
"AL390254.1",1
"CT47A11",1
"CT47A10",2
"RDX",3
"AC100801.2",1
"UPF3B",1
"AC100801.1",2
"UPF3A",3
"BRAF",1
"IRS3P",2
"AC114402.1",1
"RN7SL378P",1
"GALNTL5",3
"LINC01998",1
"REL",3
"LINC01997",1
"REN",3
"LINC01999",1
"GALNTL6",3
"AC022182.2",2
"LINC01994",1
"LINC01993",1
"AC022182.1",2
"LINC01996",1
"AL445189.1",1
"LINC01995",1
"RET",3
"TCF25",3
"AC132192.2",1
"TCF24",2
"TCF23",3
"TCF21",3
"AL356968.2",1
"TCF20",2
"AL356968.1",1
"NPTN-IT1",1
"DSTYK",3
"LINC01947",1
"AL590282.2",2
"LINC01946",2
"AL590282.1",2
"RFK",2
"LINC01949",1
"RN7SL377P",2
"LINC01948",1
"AP001160.2",1
"LINC01943",1
"LINC01942",1
"OR51F5P",1
"AP001160.1",1
"AP001160.4",1
"AC004549.1",1
"LINC01945",1
"AP001160.3",1
"LINC01944",1
"RNU6-468P",1
"XBP1P1",1
"LINC01941",1
"LINC01940",1
"TCF19",3
"BRD3",1
"BRD2",3
"BRD1",1
"TCF15",3
"TESC",3
"TCF12",3
"AP001804.1",1
"TET2",1
"TET1",3
"LINC01939",1
"AC073957.2",1
"LINC01936",1
"RN7SL376P",1
"AC073957.1",1
"LINC01935",1
"LINC01938",1
"LINC01937",1
"AC073957.3",1
"TET3",1
"LINC01932",1
"RGN",3
"AC100791.3",1
"OR51F4P",1
"AC100791.2",1
"LINC01931",1
"AC132192.1",1
"RNU6-467P",1
"LINC01934",1
"DNAJC8P1",1
"LINC01933",1
"RGR",3
"COTL1P2",1
"COTL1P1",1
"AC100791.1",1
"LINC01970",1
"AC011518.1",1
"MIR2052HG",2
"AC022826.1",2
"RHD",2
"AC022826.2",2
"AC121757.2",1
"AC121757.1",1
"RN7SL375P",1
"LINC01968",1
"LINC01965",1
"RHO",3
"LINC01964",1
"BRD9",3
"LINC01967",1
"LINC01966",1
"BRD8",3
"BRD7",3
"LINC01961",1
"LINC01960",1
"LINC01963",1
"BRD4",3
"LINC01962",1
"OR51F3P",1
"BRF2",1
"BRF1",3
"MOCS1P1",1
"AL357315.2",1
"AL357315.1",1
"AGBL5",3
"AGBL4",3
"AGBL1",3
"LINC01958",1
"LINC01957",1
"AGBL3",2
"AGBL2",3
"RNU6-469P",1
"LINC01954",2
"LINC01953",1
"LINC01956",1
"LINC01955",1
"LINC01950",1
"LINC01951",1
"BRDT",3
"PUS10",1
"AC118754.1",1
"AC118754.2",1
"RN7SL89P",1
"RNU6-464P",2
"AC099335.1",1
"AC244502.2",1
"AC244502.1",1
"NKX6-3",3
"AC105252.1",1
"NKX6-2",3
"RFESDP1",1
"PURPL",1
"AC244502.3",1
"KCNIP1-OT1",1
"AC020765.3",1
"AC020765.2",1
"AC020765.1",1
"TEX2",3
"CTDNEP1",3
"RN7SL372P",1
"AC027514.2",1
"AC027514.1",1
"AP000238.1",1
"TEX9",1
"AC020765.6",1
"AC020765.5",1
"OTULIN-DT",1
"AC020765.4",1
"RNU6-463P",1
"BRI3",3
"RN7SL87P",1
"KLC1",3
"RLF",1
"LMNTD2-AS1",1
"RAD51AP1",3
"RN7SL371P",1
"KLC4",1
"KLC3",3
"KLC2",3
"RAD51AP2",3
"BTBD1",3
"BTBD3",3
"BTBD2",3
"NKX6-1",3
"RNU6-466P",2
"AL596218.1",1
"AC116609.2",1
"AC116609.1",1
"AC092969.1",1
"RN7SL88P",1
"BTBD7",1
"BTBD6",3
"BTBD9",1
"BTBD8",3
"ABR-AS1",1
"AC007679.1",1
"RNU6-465P",1
"AC116609.3",1
"RN7SL370P",1
"AC016553.1",1
"RNU6-460P",1
"AC112487.2",1
"AC080079.1",1
"AC112487.1",1
"ATOX1-AS1",1
"BRK1",3
"AL096701.4",2
"AL096701.1",2
"RBM22P13",1
"RBM22P12",1
"AL096701.3",2
"AKIRIN1P2",2
"AL096701.2",2
"AKIRIN1P1",1
"AP001066.1",1
"AC016949.1",1
"EFHD2",3
"EFHD1",3
"AL353193.1",1
"C4orf36",1
"AC080079.2",1
"AC098590.2",1
"C4orf33",1
"AC098590.1",1
"PIGCP2",2
"PIGCP1",1
"AC068533.2",2
"AC068533.1",2
"AC068533.4",2
"AC068533.3",2
"AP003461.1",1
"KRTAP4-17P",1
"AC092573.1",1
"POM121L2",1
"RP1",3
"SLC16A12-AS1",1
"DALRD3",3
"ZNF788P",1
"FAM27E5",1
"AC000041.1",2
"RP2",1
"FAM27E3",1
"EFHC1",1
"C4orf48",1
"RP9",3
"C4orf47",1
"EFHC2",2
"C4orf46",1
"C4orf45",1
"GLRX3P2",2
"AL359220.1",1
"DRICH1",3
"RNU6-462P",1
"AL137785.1",1
"RPE",3
"AC048337.1",1
"AMBRA1",1
"AL162171.3",1
"AL162171.2",1
"AL162171.1",1
"C4orf19",1
"RN7SL82P",2
"C4orf17",1
"AC007283.1",1
"RNU6-461P",1
"AC067945.2",1
"AC067945.1",1
"SALRNA3",1
"HRAT92",1
"KLF4",3
"KLF3",1
"OXR1",3
"SALRNA2",1
"KLF2",3
"KLF1",3
"SALRNA1",1
"KLF8",3
"KLF7",1
"KLF6",3
"KLF5",1
"AC138951.2",1
"RN7SL83P",1
"AC138951.1",1
"FO393418.1",2
"KLF9",3
"AC024243.1",1
"RUNDC1",1
"AC067945.3",1
"OXTR",3
"DIXDC1",2
"RRH",3
"ABBA01000935.2",1
"RS1",3
"CR381670.1",1
"CR381670.2",1
"AC008026.1",1
"AC008026.3",1
"AC008026.2",1
"UTS2R",3
"AC104664.1",1
"BROX",1
"OXSM",1
"YTHDF1P1",1
"C3P1",1
"UTS2B",3
"GBP1P1",1
"AL157371.2",1
"XRN1",1
"AL157371.1",2
"XRN2",3
"TFAM",3
"ANP32A",3
"KLK1",3
"KLK5",3
"KLK4",3
"KLK3",3
"KLK2",3
"KLK9",3
"KLK8",3
"KLK7",3
"KLK6",3
"BCL11B",3
"BCL11A",3
"PYHIN1",3
"AL122016.1",1
"AP000331.1",1
"ANKEF1",3
"ANP32E",3
"SPRTN",1
"ANP32D",3
"ANP32C",1
"ANP32B",3
"AC010285.3",1
"AC010285.2",1
"AC010285.1",1
"KLLN",2
"BCL2L12P1",1
"OR5S1P",1
"BRS3",3
"RNU6ATAC3P",1
"AL359710.1",1
"AC107050.1",1
"FFAR4",3
"FFAR3",3
"LRFN5-DT",1
"FFAR2",3
"FFAR1",3
"AL358779.1",1
"ISCA2P1",2
"TFE3",3
"AC063979.1",1
"TFEB",3
"AC021749.1",1
"RNU6ATAC4P",1
"TFEC",3
"TFF3",3
"TFF2",3
"TFF1",3
"AL353588.1",1
"FATE1",3
"PRNCR1",2
"SPRR4",3
"SPRR3",3
"SPRR5",1
"RN7SL79P",1
"PDCD6IPP1",1
"PDCD6IPP2",2
"HRAT17",2
"AC073071.1",2
"OOSP1P1",1
"RYK",2
"OOSP1P2",1
"CTSLP8",1
"CTSLP6",1
"PUS7L",1
"AC105398.1",1
"RNU6ATAC2P",1
"M6PRP1",2
"CTSLP1",1
"CTSLP4",1
"CTSLP3",1
"CTSLP2",1
"GALNT12",3
"GALNT11",3
