HGNC_Symbol,log2R_CNA,Z_Score
BX324167.2,10,-0.0089
TXNP5,3,-0.0089
H2AZ2-DT,2,-0.0088
TXNP6,3,-0.0054
TXNP7,3,-0.0090
AC016266.1,4,-0.0090
OR7E1P,2,-0.0090
AC009121.1,3,-0.0090
AC009121.2,3,-0.0084
AC009121.3,3,-0.0088
OR7E24,6,-0.0090
AC009121.4,3,-0.0090
OR7E8P,3,-0.0090
SCARNA21B,6,-0.0063
AC008532.1,2,-0.0090
AC016026.1,5,-0.0086
AC009517.1,2,-0.0090
AC016026.2,5,-0.0076
GRID2,3,-0.0089
GRID1,2,-0.0090
TNFRSF18,4,-0.0090
OR7E7P,2,-0.0088
TNFRSF19,2,-0.0064
HTR1DP1,3,-0.0087
ARFGAP3,5,0.0471
AP003168.1,2,-0.0089
TNFRSF1B,6,-0.0077
AP003168.2,2,-0.0086
ARFGAP1,4,0.0295
AL135784.1,2,-0.0090
ARFGAP2,2,0.0066
TNFRSF1A,3,0.0282
CCNL2P1,3,-0.0089
AP000860.1,2,-0.0090
TNFRSF25,6,-0.0074
AC091182.1,3,-0.0090
AC091182.2,3,-0.0082
TNFRSF21,3,0.0067
PLCH1-AS1,5,-0.0090
PLCH1-AS2,5,-0.0090
CANT1,4,0.0105
CARNMT1,2,-0.0036
AL391730.1,6,-0.0090
AC083843.1,3,-0.0088
AL391730.2,6,-0.0090
AC083843.2,3,-0.0084
AC083843.3,3,-0.0090
SPINT5P,4,-0.0089
OR7E5P,2,-0.0090
RN7SL738P,4,-0.0064
AC005546.1,7,-0.0061
TXNL1,3,-0.0041
AC025449.2,3,-0.0088
AL133387.2,2,-0.0090
AC025449.1,3,-0.0071
AL133387.1,2,-0.0090
AL121932.1,4,-0.0089
AL121932.2,4,-0.0090
RN7SL737P,3,-0.0090
TNFRSF6B,4,-0.0090
THSD7B,3,-0.0090
RNU6-1210P,3,-0.0090
AC073413.2,3,-0.0087
POLH-AS1,4,-0.0079
RNU6-828P,6,-0.0072
AC073413.1,3,-0.0087
RNU6-1211P,3,-0.0090
THSD7A,2,-0.0090
BTG1P1,3,-0.0089
ITFG2-AS1,3,-0.0090
RN7SL736P,4,0.0690
RNU6-827P,3,-0.0090
AC007599.1,3,-0.0088
AC026371.1,4,-0.0090
SLPI,4,-0.0089
PNLDC1,2,-0.0089
RNU6-1212P,2,-0.0090
AC007599.2,3,-0.0086
AC010878.1,3,-0.0088
CHCHD2P2,3,-0.0084
CHCHD2P3,7,-0.0090
RN7SL735P,4,-0.0011
CHCHD2P1,2,-0.0090
CHCHD2P6,6,-0.0080
CHCHD2P7,3,-0.0090
CHCHD2P4,2,-0.0090
CHCHD2P5,3,-0.0090
ACTR3B,2,-0.0083
TTBK1,4,-0.0090
TTBK2,4,-0.0015
AC016027.4,5,-0.0090
ACTR3C,2,-0.0089
AC016027.5,5,-0.0064
AF213884.3,3,-0.0085
AF213884.1,3,-0.0089
AF213884.2,3,-0.0090
AC016027.2,5,-0.0078
AC016027.3,5,-0.0055
AC016027.1,5,-0.0085
RN7SL734P,4,-0.0085
NBEAL1,3,0.0003
NBEAL2,4,-0.0061
ZNNT1,3,-0.0082
RNU6-829P,2,-0.0090
NAP1L4P2,2,-0.0090
NAP1L4P3,2,-0.0088
NAP1L4P1,3,-0.0075
CHCHD2P8,2,-0.0089
AL008727.1,3,-0.0090
CHCHD2P9,2,-0.0089
HIBADH,2,0.0075
RN7SL733P,2,-0.0088
AC027117.1,3,-0.0090
GRIK5,5,-0.0089
GRIK3,6,-0.0090
GRIK4,2,-0.0089
AC027117.2,3,-0.0090
GRIK1,4,-0.0084
GRIK2,2,0.0015
ACTR1A,2,0.0166
ACTR1B,3,0.0228
RNU6-1215P,3,-0.0088
RNU6-824P,2,-0.0080
AC009996.1,4,-0.0075
CNTRL,2,-0.0059
PGM5P4-AS1,3,-0.0090
AC096721.1,3,-0.0084
RN7SL732P,2,0.0683
AL158828.1,2,-0.0090
RNU6-1216P,3,-0.0088
SLTM,4,0.0059
RNU6-823P,5,-0.0090
PLLPP1,2,-0.0090
SLU7,3,0.0116
AL133481.3,2,-0.0090
AC011228.2,NA,-0.0090
AC011228.3,NA,-0.0090
AC011228.1,2,-0.0090
AL133481.1,2,-0.0084
RN7SL731P,6,-0.0090
AL133481.2,2,-0.0090
FITM1,4,-0.0089
FITM2,4,0.0031
H1-12P,3,-0.0090
AC007359.1,1,-0.0090
SLX4,3,-0.0048
RNU6-1213P,3,-0.0090
ORMDL2,3,-0.0044
RNU6-826P,4,-0.0090
ORMDL3,4,0.0160
AC112187.1,4,-0.0090
AC112187.2,4,-0.0090
SLX9,3,0.0050
AC112187.3,4,-0.0086
AC005296.1,2,-0.0090
AC099518.1,3,-0.0090
AC099518.2,3,-0.0089
AC099518.3,3,-0.0090
AC099518.4,3,-0.0090
AC099518.5,3,-0.0090
AC099518.6,3,-0.0084
ORMDL1,3,0.0063
GRIN1,2,-0.0090
MIR3976HG,3,-0.0090
RNU6-1214P,3,-0.0088
ACTR10,4,0.0190
LNCTAM34A,6,-0.0086
GRINA,3,0.0465
OR2W6P,4,-0.0089
MADD-AS1,2,-0.0080
ETS2P1,2,-0.0090
NPM1P19,4,-0.0084
AL121839.1,4,-0.0090
NPM1P17,5,-0.0090
NPM1P18,2,-0.0090
AL121839.2,4,-0.0090
GRIP1,4,-0.0085
NPM1P13,2,-0.0089
AC020923.1,4,-0.0090
NPM1P14,2,-0.0090
NPM1P11,2,-0.0090
NPM1P12,2,-0.0090
NPM1P10,2,-0.0090
RNU6-820P,2,-0.0090
ZNF132-DT,2,-0.0088
RNU6-1219P,8,-0.0088
AC000111.1,2,-0.0090
FBXW12,4,-0.0089
PCID2,2,-0.0028
AC000111.2,2,-0.0090
FBXW10,3,-0.0089
FBXW11,3,0.0205
TTC7B,4,-0.0076
OR2W5P,3,-0.0090
TTC7A,3,-0.0041
GRIP2,4,-0.0089
AP004247.1,2,-0.0090
AP004247.2,2,-0.0090
AC105411.1,3,-0.0090
SEC61GP1,3,-0.0090
OR2W4P,4,-0.0090
RNU6-1217P,3,-0.0088
SEC22B3P,3,-0.0089
RNU6-822P,5,-0.0090
CNTLN,2,-0.0056
AL512424.1,2,-0.0090
AL354710.1,2,-0.0080
CNTN5,2,-0.0090
CNTN6,5,-0.0090
AL354710.2,2,-0.0088
PCIF1,4,0.0043
RNU6-1218P,3,-0.0090
AC007849.1,5,-0.0090
AC009027.1,3,-0.0090
SEC22B2P,3,-0.0089
AC017104.5,NA,-0.0090
AC017104.1,3,-0.0084
CNTN1,4,-0.0062
RSPH14,5,-0.0090
AC017104.2,3,-0.0067
CNTN2,3,-0.0090
AC017104.3,NA,-0.0084
CNTN3,5,-0.0088
RNU6-821P,4,-0.0090
AC017104.4,3,-0.0071
CNTN4,5,-0.0090
NEDD8P1,3,-0.0087
TTC26,2,-0.0061
TTC23,4,-0.0013
TTC24,3,-0.0090
RNU1-51P,3,-0.0090
TTC22,3,-0.0090
AC130456.1,3,-0.0090
AC130456.2,3,-0.0090
AC130456.3,3,-0.0090
AC130456.4,3,-0.0090
TTC29,3,-0.0090
OR51P1P,2,-0.0090
TTC27,3,-0.0026
TTC28,8,-0.0036
MIR6724-2,2,-0.0090
MIR6724-3,2,-0.0090
MIR6724-1,2,-0.0090
AC130456.5,3,-0.0090
AC130456.6,3,-0.0090
AC130456.7,3,-0.0090
GUSBP7,4,-0.0089
GUSBP8,4,-0.0089
GUSBP9,3,-0.0044
GUSBP3,3,-0.0090
GUSBP4,3,-0.0088
GUSBP5,3,-0.0089
GUSBP6,2,-0.0090
TTC36,2,-0.0087
TTC37,4,0.0189
GUSBP1,4,-0.0068
TTC34,4,-0.0089
GUSBP2,3,-0.0087
RNU1-52P,4,-0.0090
TTC32,3,-0.0049
OLIG3,2,-0.0090
TTC33,3,-0.0066
MIR205HG,3,-0.0090
AC010148.1,3,-0.0090
TTC31,3,0.0003
OLIG1,4,-0.0090
OLIG2,4,-0.0090
TTC38,10,0.0146
MIR6724-4,2,-0.0090
SEC22B4P,3,-0.0076
YME1L1P1,3,-0.0090
AC092656.1,3,-0.0090
AC093004.1,5,-0.0090
AL354950.1,2,-0.0090
AL354950.2,2,-0.0090
AL354950.3,2,-0.0089
SLC3A1,3,-0.0087
SLC3A2,2,0.0283
LARGE-AS1,3,-0.0086
CAND2,4,-0.0069
CAND1,4,0.0189
TTC14,5,-0.0016
AC080128.1,5,-0.0089
TTC12,2,-0.0064
TTC13,3,0.0006
AC080128.2,5,-0.0090
RNU1-54P,4,-0.0090
NBEAP4,4,-0.0088
NBEAP5,4,-0.0090
NBEAP6,4,-0.0090
TTC19,3,0.0009
AP000526.1,3,-0.0089
NBEAP1,4,-0.0086
TTC16,2,-0.0089
NBEAP2,3,-0.0079
NBEAP3,3,-0.0090
TTC17,2,0.0027
OPN1SW,2,-0.0086
RNU1-55P,4,-0.0090
AC023813.3,3,-0.0090
AC023813.4,3,-0.0089
IGHV2-70D,5,-0.0090
SMC5,2,0.0068
SLC4A1,4,-0.0090
SMC6,3,-0.0020
SLC4A2,2,0.0049
SLC4A3,3,-0.0046
GNPATP,3,-0.0090
SMC3,2,0.0096
SLC4A4,3,-0.0065
SMC4,5,0.0102
SLC4A5,3,-0.0089
SMC2,2,0.0024
CDH12P1,3,-0.0090
CDH12P2,3,-0.0090
CDH12P3,3,-0.0090
CDH12P4,3,-0.0090
RNY1P15,2,-0.0072
RNY1P16,3,-0.0073
CR559946.1,2,-0.0090
CR559946.2,2,-0.0090
SBDSP1,2,0.0042
AC023813.1,3,-0.0090
AC023813.2,3,-0.0074
RNU1-56P,2,-0.0088
RSPH6A,4,-0.0089
AC022007.1,4,-0.0079
AC092905.1,5,-0.0090
RPS20P10,3,-0.0089
RPS20P12,3,-0.0090
RPS20P13,3,-0.0090
AL121933.1,2,-0.0089
AL121933.2,2,-0.0089
RNU1-57P,2,-0.0090
AC079772.1,3,-0.0090
AL929472.4,6,-0.0088
RPS20P14,4,-0.0075
RPS20P15,5,-0.0059
SAMSN1,4,-0.0090
NUGGC,3,-0.0090
PHF10P1,2,-0.0089
AC008677.2,3,-0.0089
RPS20P21,3,-0.0090
PLAC8,3,-0.0090
AC008677.3,3,-0.0090
FAM171A1,2,-0.0052
RPS20P22,3,-0.0084
PLAC9,2,-0.0055
NCSTN,3,0.0426
RPS20P23,3,-0.0090
FAM171A2,4,-0.0074
RPS20P24,2,-0.0090
RPS20P20,3,-0.0075
AC008677.1,3,-0.0090
PLAC1,2,-0.0089
PLAC4,3,-0.0079
SMCP,3,-0.0090
RNU1-58P,2,-0.0090
PRKG1-AS1,2,-0.0090
RPL10P16,3,-0.0061
RPL10P17,6,-0.0090
RPL10P18,3,-0.0089
RPL10P19,3,-0.0090
POU6F2,2,-0.0090
RPL10P12,4,-0.0070
RNY1P13,3,-0.0066
RNY1P14,3,-0.0090
RPL10P13,4,-0.0089
RNY1P11,2,-0.0088
RPL10P14,3,-0.0089
RPL10P15,5,-0.0083
RNY1P12,5,-0.0072
RPS20P25,2,-0.0090
RNY1P10,2,-0.0079
RPL10P10,3,-0.0090
RPL10P11,2,-0.0090
POU6F1,3,-0.0063
RPS20P32,2,-0.0090
AL353778.1,3,-0.0086
RPS20P33,4,-0.0045
RPS20P31,3,-0.0081
LDAF1,2,-0.0045
SMG1,3,0.0035
AC118650.1,3,-0.0090
AC106793.1,3,-0.0089
SMG9,7,0.0068
SMG7,3,-0.0031
SMG8,4,0.0123
SMG5,3,0.0267
SMG6,3,-0.0044
CYCSP4,3,-0.0087
CYCSP5,3,-0.0089
CYCSP2,4,-0.0079
AC138089.1,3,-0.0090
CYCSP8,3,-0.0090
AC090844.1,4,-0.0090
AC084337.1,2,-0.0069
NUP93-DT,3,-0.0090
AC021752.1,4,-0.0089
CYCSP6,3,-0.0090
AC084337.2,2,-0.0090
AC090844.2,4,-0.0088
CYCSP7,3,-0.0090
AC090844.3,4,-0.0089
CYCSP1,4,-0.0090
AC011716.1,3,-0.0079
AC090114.3,2,-0.0079
AC090114.1,2,-0.0084
AC090114.2,2,-0.0077
AC068442.1,3,-0.0089
AC016995.1,3,-0.0090
MYZAP,4,-0.0090
AC005785.1,7,-0.0078
AC005785.2,7,-0.0051
AC008281.1,3,-0.0090
AC113361.1,3,-0.0086
FGD1,2,-0.0053
FGD2,4,-0.0090
FGD3,2,-0.0090
FGD4,4,-0.0063
FGD5,5,-0.0090
FGD6,3,-0.0068
ASPDH,2,-0.0083
PCGF1,3,0.0038
Z98755.1,2,-0.0090
PCGF6,2,-0.0045
RSPH4A,2,-0.0088
PCGF5,2,-0.0001
PCGF2,4,-0.0067
PCGF3,3,-0.0016
AL021921.1,6,-0.0090
PRDX4P1,3,-0.0090
AL359893.1,2,-0.0090
AL359893.2,2,-0.0090
AP001596.2,4,-0.0088
AP001596.1,4,-0.0088
AL133482.1,2,-0.0089
AC074387.1,NA,-0.0090
RPL34P34,8,-0.0085
RPL34P33,6,-0.0089
FGF1,3,-0.0033
FGF2,3,0.0118
RPL34P36,2,-0.0090
FGF3,2,-0.0090
FGF4,2,-0.0090
FGF5,3,-0.0075
RAB33B-AS1,3,-0.0083
FGF6,3,-0.0090
FGF7,4,-0.0077
FGF8,2,-0.0090
AC104332.1,3,-0.0081
FGF9,2,-0.0089
AC008771.1,3,-0.0088
RPL34P29,3,-0.0090
MIR4477B,3,-0.0085
RPL34P23,2,-0.0090
RPL34P21,2,-0.0089
RPL34P22,2,-0.0090
RPL34P27,2,-0.0085
MIR4477A,2,-0.0090
RPL34P26,2,-0.0090
PYGO1,4,-0.0052
PYGO2,3,0.0060
RPL34P31,3,-0.0087
BMP8B-AS1,6,-0.0068
RTN4R,7,-0.0052
DDX11L5,2,-0.0090
DDX11L8,3,-0.0083
DDX11L9,3,-0.0090
AC006230.1,3,-0.0090
AC112770.1,NA,-0.0090
KYNUP1,3,-0.0090
KYNUP2,3,-0.0090
FGGY,3,-0.0080
SMN2,3,-0.0089
SMN1,3,-0.0064
KYNUP3,3,-0.0090
AL606753.1,3,-0.0090
SLC4A10,3,-0.0090
SLC4A11,4,-0.0088
AL606753.2,NA,-0.0090
AC010973.2,2,-0.0088
AC010973.3,2,-0.0090
AC010973.1,2,-0.0085
DDX11L1,4,-0.0090
DDX11L2,3,-0.0082
AL512662.1,2,-0.0089
AL136528.1,4,-0.0090
UFSP2,3,0.0014
RNU6-1230P,3,-0.0090
DDX3P1,2,-0.0087
DDX3P2,2,-0.0073
UFSP1,2,-0.0082
DDX3P3,3,-0.0090
IGKV3OR2-268,3,-0.0090
HMGN1P1,4,0.0014
HMGN1P2,4,-0.0083
IGHD5-12,4,-0.0090
HMGN1P5,3,-0.0090
HMGN1P6,3,-0.0090
HMGN1P3,4,-0.0090
AP003419.2,2,-0.0086
HMGN1P4,3,-0.0089
AP003419.3,2,-0.0088
HMGN1P9,5,-0.0090
IGHD5-18,4,-0.0090
AP003419.1,2,-0.0090
AC144652.1,2,-0.0072
HMGN1P7,5,-0.0084
HMGN1P8,5,-0.0066
CTDSPL,4,0.0003
RNU6-1231P,2,-0.0086
IGHD5-24,4,-0.0090
AL929472.1,6,-0.0090
AL929472.2,6,-0.0090
AL929472.3,6,-0.0090
CTDSP1,3,0.0106
CTDSP2,3,0.0373
AC009120.1,3,-0.0051
AC009120.2,3,-0.0068
AC009120.3,3,-0.0052
SEPTIN9-DT,4,-0.0090
AC009120.4,3,-0.0090
AC009120.5,3,-0.0088
AC009120.6,3,-0.0090
RPL34P18,3,-0.0082
RPL34P19,2,-0.0089
SMPX,2,-0.0088
PLAG1,3,-0.0023
FGL1,3,-0.0090
FGL2,2,-0.0087
AC134915.1,3,-0.0090
RPL34P17,3,-0.0090
RPL34P20,2,-0.0088
NLGN4Y,1,-0.0082
AC011466.4,2,-0.0089
NLGN4X,2,-0.0089
CORO1CP1,2,-0.0090
SMOX,4,0.0060
AC011466.1,2,-0.0089
AC011466.2,2,-0.0088
AC011466.3,2,-0.0089
HEATR5A-DT,4,-0.0088
AC012055.1,3,-0.0090
AC010733.1,3,-0.0090
AC012055.2,3,-0.0090
AC023469.2,3,-0.0089
AL669841.1,2,-0.0083
AC023469.1,3,-0.0086
RN7SL749P,2,-0.0054
AL450990.1,NA,-0.0090
AL512329.1,5,-0.0088
AL512329.2,5,-0.0086
AL136372.1,3,-0.0090
AL136372.2,3,-0.0090
RNU6-1223P,2,-0.0088
RN7SL748P,4,-0.0077
AL731569.1,2,-0.0086
SLC51A,4,-0.0079
SLC51B,4,-0.0090
AL357509.1,NA,-0.0090
AC006960.3,2,-0.0090
RNU6-839P,2,-0.0090
AC104083.1,3,-0.0090
RNU6-1224P,3,-0.0090
AC006960.1,2,-0.0090
AC006960.2,2,-0.0090
DDX10P1,2,-0.0088
DDX10P2,2,-0.0090
VSTM2B-DT,2,-0.0090
GINM1,2,0.0193
AC044787.1,4,-0.0080
RNU6-1220P,3,-0.0090
RPAP1,4,-0.0001
RPAP2,3,-0.0061
RPAP3,4,-0.0020
PARD3-DT,2,-0.0085
SMU1,2,0.0077
SMTN,6,0.0072
AC091181.1,4,-0.0084
RNU6-1222P,2,-0.0086
RB1-DT,2,-0.0086
AC091181.2,4,-0.0089
RPAIN,3,-0.0048
RN7SL745P,3,-0.0087
RNU6-1227P,4,-0.0090
AL354855.1,NA,-0.0088
RNU6-836P,3,-0.0090
CENPUP1,2,-0.0090
CENPUP2,4,-0.0090
RN7SL744P,3,-0.0089
PDCD1LG2,2,-0.0050
AL138927.1,3,-0.0090
AC087516.1,4,-0.0090
AC087516.2,4,-0.0090
RNU6-1228P,2,-0.0090
RNU6-835P,4,-0.0090
RNU6ATAC,2,0.0344
ACTRT2,4,-0.0090
ACTRT3,5,-0.0083
ACTRT1,2,-0.0090
RN7SL743P,3,0.0029
RNU6-838P,3,-0.0090
RNU6-1225P,2,-0.0087
AC095059.1,3,-0.0090
AC095059.2,3,-0.0090
AL023973.1,7,-0.0090
GINS1,4,-0.0035
GINS2,3,-0.0026
GINS3,3,-0.0057
GINS4,3,-0.0074
DAP-DT,3,-0.0090
GRHL3,6,-0.0089
GRHL1,3,-0.0087
AC108125.1,3,-0.0090
GRHL2,3,-0.0090
AL158829.1,2,-0.0090
RNU6-1226P,2,-0.0086
RNU6-837P,4,-0.0090
SERF1AP1,3,-0.0090
AC022100.1,3,-0.0090
AL021578.1,4,-0.0074
RPL23AP37,3,-0.0090
RPL23AP38,5,-0.0090
RPL23AP35,3,-0.0088
RPL23AP36,3,-0.0086
ZWILCH,4,-0.0030
ARGFXP1,4,-0.0090
RPL23AP39,5,-0.0090
IGLVV-58,5,-0.0090
ARGFXP2,2,-0.0086
AC019159.1,3,-0.0090
AC019159.2,3,-0.0090
DEUP1,2,-0.0089
MARCHF10,4,-0.0090
MARCHF11,3,-0.0090
MBTPS1-DT,3,-0.0073
RPL23AP40,5,-0.0087
RN7SL741P,2,-0.0084
RPL23AP41,5,-0.0090
IGLVV-66,5,-0.0090
RNU6-832P,2,-0.0090
AZI2,5,-0.0041
RPL23AP44,4,-0.0090
RPL23AP45,NA,-0.0090
RPL23AP42,5,-0.0089
RPL23AP43,4,-0.0087
RPL23AP26,3,-0.0090
RPL23AP27,3,-0.0090
RPL23AP24,4,-0.0090
RPL23AP25,3,-0.0090
RPL23AP28,3,-0.0090
SALL1P1,2,-0.0090
RPL23AP29,3,-0.0089
DNAJC19P4,5,-0.0090
DNAJC19P5,3,-0.0055
DNAJC19P6,2,-0.0090
DNAJC19P7,3,-0.0088
DNAJC19P1,2,-0.0090
DNAJC19P2,5,-0.0090
DNAJC19P3,5,-0.0090
RNU6-831P,3,-0.0090
RN7SL740P,4,-0.0061
RPL23AP30,3,-0.0086
AL359894.1,NA,-0.0090
RPL23AP33,3,-0.0090
RPL23AP34,3,-0.0090
AL391241.1,2,-0.0090
RPL23AP31,3,-0.0090
RPL23AP32,3,-0.0061
ADCY10P1,4,-0.0084
RPL23AP15,3,-0.0090
RPL23AP16,3,-0.0090
AC004467.1,2,-0.0090
AC128685.1,5,-0.0090
RPL23AP14,3,-0.0089
RPL23AP19,6,-0.0089
RPL23AP17,5,-0.0084
RUFY1-AS1,3,-0.0080
RPL23AP18,3,-0.0085
RNU6-1229P,2,-0.0090
EIF5A2P1,4,-0.0086
AC135983.1,4,-0.0090
AC135983.2,4,-0.0052
RNU6-834P,3,-0.0081
AL391001.1,3,-0.0087
RPL23AP22,3,-0.0090
AC107871.2,4,-0.0089
AC135983.3,4,-0.0086
AC135983.4,4,-0.0090
RPL23AP23,3,-0.0086
OGFRP1,1,-0.0088
RPL23AP20,3,-0.0090
AC135983.5,4,-0.0090
RNU1-62P,4,-0.0090
AL592164.2,NA,-0.0090
GRHPR,2,0.0020
AC013470.3,2,-0.0090
AC013470.1,2,-0.0090
AC013470.2,2,-0.0090
TGIF2-RAB5IF,4,-0.0090
AL592164.1,2,-0.0090
RNU1-61P,3,-0.0087
RNU6-833P,2,-0.0084
RPL23AP11,4,-0.0081
AP000275.1,4,-0.0090
RPL23AP12,4,-0.0090
RPL23AP10,4,-0.0090
RNU1-63P,3,-0.0086
RABEPK,2,-0.0034
OASL,3,-0.0071
EI24P4,2,-0.0090
EI24P2,3,-0.0090
EI24P3,4,-0.0090
LRRTM3,2,-0.0090
LRRTM4,3,-0.0089
LRRTM1,3,-0.0090
LRRTM2,3,-0.0084
HLX-AS1,3,-0.0090
AK6P2,4,-0.0090
AK6P1,4,-0.0090
EI24P1,5,-0.0090
AL136038.2,4,-0.0090
AL136038.3,4,-0.0087
AL136038.4,4,-0.0089
AC107871.1,4,-0.0085
RNU1-64P,5,-0.0090
PLAUR,7,0.0351
AP000525.1,3,-0.0073
SUPV3L1,2,-0.0021
RABEP1,3,0.0046
RABEP2,2,-0.0009
OAS1,3,-0.0022
AL031717.1,3,-0.0067
OAS2,3,0.0020
AL159990.1,2,-0.0090
OAS3,3,-0.0007
AL159990.2,2,-0.0090
AC032019.1,4,-0.0090
AC032019.2,4,-0.0090
AL136038.1,4,-0.0090
AL137845.1,2,-0.0090
RNU1-65P,2,-0.0090
NCAM1-AS1,2,-0.0089
PKIA-AS1,3,-0.0089
DNAJC19P8,3,-0.0088
DNAJC19P9,4,-0.0089
OGFRL1,5,-0.0027
AC116407.1,2,-0.0089
AC116407.2,2,-0.0089
RNU6-830P,5,-0.0090
SNCG,2,-0.0082
SNCB,3,-0.0089
AC109349.1,3,-0.0090
LURAP1,5,-0.0081
AC116407.3,2,-0.0088
AC116407.4,2,-0.0082
SNCA,3,-0.0073
AP006587.5,2,-0.0090
AP006587.6,2,-0.0090
AP006587.3,2,-0.0090
AP006587.4,2,-0.0090
AP006587.1,2,-0.0090
AP006587.2,2,-0.0090
SERTAD3-AS1,4,-0.0083
SLC4A7,5,0.0189
SLC4A8,3,-0.0082
SLC4A9,3,-0.0090
AL355838.1,4,-0.0090
OR51R1P,2,-0.0090
RNU1-20P,5,-0.0088
HINT1P2,2,-0.0090
SND1,2,0.0558
HINT1P1,2,-0.0088
SLC5A6,3,-0.0033
AL135786.1,2,-0.0089
AL135786.2,2,-0.0089
SLC5A7,3,-0.0090
SLC5A8,3,-0.0090
SLC5A9,5,-0.0048
TBPL2,4,-0.0090
TBPL1,2,-0.0061
UBE2E2-DT,5,-0.0090
AC092654.1,3,-0.0090
AC092894.1,5,-0.0090
RNU1-21P,2,-0.0090
AC083841.2,3,-0.0090
AC083841.3,3,-0.0090
AC083841.4,3,-0.0090
SLC5A1,6,-0.0090
SLC5A2,2,-0.0089
OAZ1,2,0.0685
SLC5A3,4,0.0048
OAZ2,4,-0.0028
SLC5A4,10,0.0180
OAZ3,3,-0.0089
SLC5A5,3,-0.0090
FAM177A1P1,3,-0.0089
AL132796.1,4,-0.0090
AL132796.2,4,-0.0090
AL132796.3,4,-0.0090
AC083841.1,3,-0.0090
TUBB4BP7,2,-0.0090
TUBB4BP8,2,-0.0090
TUBB4BP5,3,-0.0090
TUBB4BP6,2,-0.0090
TUBB4BP3,2,-0.0090
TUBB4BP4,2,-0.0090
TUBB4BP1,4,-0.0090
RNU6-850P,3,-0.0076
TUBB4BP2,2,-0.0089
RNU1-22P,3,-0.0090
AC008040.2,5,-0.0090
AC008040.3,5,-0.0090
AC008040.1,5,-0.0090
AC019254.1,4,-0.0086
AC019254.2,4,-0.0090
AP001117.1,4,-0.0090
SNF8,4,0.0000
AZU1,2,-0.0090
AC109446.1,3,-0.0090
AC109446.2,3,-0.0084
AC109446.3,3,-0.0090
RPL23AP91,3,-0.0090
RPL23AP92,3,-0.0083
RPL23AP90,4,-0.0087
RPL23AP95,2,-0.0090
RPL23AP96,3,-0.0090
AC106794.1,3,-0.0090
RPL23AP93,4,-0.0090
RPL23AP94,3,-0.0090
AC106794.2,3,-0.0090
RPL23AP97,NA,-0.0084
AC027702.1,3,-0.0086
RNU1-23P,4,-0.0090
AC008280.2,3,-0.0078
AL603766.1,2,-0.0088
PRR23D1,3,-0.0090
PRR23D2,3,-0.0090
AC008280.1,3,-0.0090
AL731661.1,2,-0.0090
AC244197.3,2,-0.0089
AC244197.1,2,-0.0090
RPL23AP80,2,-0.0090
RPL23AP81,4,-0.0088
AC244197.2,2,-0.0086
RPL23AP84,NA,-0.0090
RPL23AP85,3,-0.0090
RPL23AP82,3,-0.0073
RPL23AP83,2,-0.0090
RPL23AP88,3,-0.0087
FGFBP3,2,-0.0086
RPL23AP89,6,-0.0090
RPL23AP86,3,-0.0087
RPL23AP87,4,-0.0083
AC003975.1,2,-0.0090
ELOVL1,5,0.0290
FGFBP1,3,-0.0090
RPL23AP68,4,-0.0090
RPL23AP69,2,-0.0090
FGFBP2,3,-0.0040
RNU1-24P,2,-0.0089
ELOVL4,3,-0.0035
ELOVL5,3,0.0402
ELOVL2,5,-0.0088
ELOVL3,2,-0.0085
ELOVL6,3,-0.0063
ELOVL7,4,-0.0074
POU5F1,3,-0.0087
POU5F2,4,-0.0086
AC064869.1,NA,-0.0090
AC006529.1,2,-0.0086
RPL23AP70,4,-0.0089
RPL23AP73,3,-0.0090
RPL23AP74,4,-0.0090
RPL23AP71,4,-0.0090
RPL23AP72,3,-0.0089
RPL23AP77,3,-0.0090
RPL23AP78,6,-0.0089
RPL23AP75,8,-0.0089
RPL23AP76,3,-0.0090
AL137849.1,2,-0.0089
RPL23AP59,2,-0.0089
RPL23AP57,2,-0.0089
RPL23AP58,2,-0.0084
AC090987.1,3,-0.0090
TFAP2A-AS1,5,-0.0081
TFAP2A-AS2,5,-0.0073
AC099850.1,4,-0.0079
WSPAR,3,-0.0090
AC099850.2,4,-0.0090
AC099850.3,4,-0.0090
RPL23AP62,2,-0.0090
RPL23AP63,2,-0.0090
RPL23AP60,2,-0.0090
RPL23AP61,3,-0.0090
RPL23AP66,4,-0.0090
RPL23AP67,3,-0.0089
RPL23AP64,2,-0.0056
RPL23AP65,2,-0.0087
RPL23AP48,2,-0.0088
RPL23AP49,5,-0.0088
RPL23AP46,2,-0.0090
RPL23AP47,NA,-0.0090
AL732406.1,NA,-0.0087
LINC00266-1,4,-0.0090
AC118553.1,4,-0.0087
AC118553.2,4,-0.0089
AL035530.1,2,-0.0090
AL035530.2,2,-0.0089
AC016994.1,3,-0.0083
RPL23AP52,2,-0.0087
RPL23AP50,2,-0.0083
RPL23AP55,3,-0.0090
RPL23AP56,3,-0.0090
RPL23AP53,3,-0.0036
RPL23AP54,3,-0.0090
CSE1L,4,0.0429
STK19,3,-0.0042
AC110768.1,3,-0.0090
RNU1-27P,4,-0.0062
AC110768.2,3,-0.0090
MIR6806,2,-0.0090
AC005392.1,7,-0.0086
AC005392.2,7,-0.0089
STK10,3,0.0018
MIR6807,2,-0.0088
AC245036.4,2,-0.0090
